"","Urticina felina","Semibalanus balanoides","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Ostrea edulis","Placopecten magellanicus","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Boreochiton ruber","Stenosemus albus","Metridium senile","Pachycerianthus borealis","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Buccinum undatum","Crepidula fornicata","Lacuna vincta","Littorina littorea","Littorina obtusata","Littorina saxatilis","Nucella lapillus","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Obelia","Spirorbis","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Ciona savignyi","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia"
"Crisularia turrita",0.751067503924647,0.697001569858713,0.680423861852433,0.61331240188383,0.652731554160126,0.652731554160126,0.628116169544741,0.603500784929356,0.486389324960754,0.574113029827316,0,0.527582417582418,0.535620094191523,0.460470957613815,0.509701726844584,0.486389324960754,0.710737833594976,0.755871271585557,0.7761852433281,0.744395604395604,0.808304552590267,0.784521193092622,0.784521193092622,0.792998430141287,0.802401883830455,0.832794348508634,0.802401883830455,0.735290423861852,0.802401883830455,0.692857142857143,0.690156985871271,0.594160125588697,0.75243328100471,0.763045525902669,0.804238618524333,0.765682888540031,0.783657770800628,0.832794348508634,0.536389324960753,0.536389324960753,0.716703296703297,0.697001569858713,0.784521193092622,0.851632653061224,0.6861852433281,0.652731554160126,0.652731554160126,0.652731554160126,0.603500784929356,0.630753532182104,0.652731554160126,0.585620094191523,0.678649921507064,0.727880690737834,0.611538461538461,0.703767660910518,0.652731554160126,0.652731554160126,0.736420722135008,0.678649921507064,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531
"Dendrobeania murrayana",0.677221350078493,0.697001569858713,0.680423861852433,0.680423861852433,0.578885400313972,0.578885400313972,0.695227629513344,0.529654631083202,0.553500784929357,0.574113029827316,0.527582417582418,0,0.602731554160126,0.527582417582418,0.576813186813187,0.553500784929357,0.710737833594976,0.755871271585557,0.7761852433281,0.744395604395604,0.808304552590267,0.851632653061224,0.851632653061224,0.86010989010989,0.802401883830455,0.832794348508634,0.802401883830455,0.802401883830455,0.728555729984301,0.759968602825746,0.757268445839874,0.6612715855573,0.75243328100471,0.830156985871272,0.804238618524333,0.832794348508634,0.850769230769231,0.832794348508634,0.603500784929356,0.603500784929356,0.716703296703297,0.697001569858713,0.851632653061224,0.851632653061224,0.753296703296703,0.578885400313972,0.578885400313972,0.578885400313972,0.529654631083202,0.697864992150706,0.652731554160126,0.652731554160126,0.604803767660911,0.65403453689168,0.678649921507064,0.629921507064364,0.652731554160126,0.652731554160126,0.736420722135008,0.678649921507064,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.798194662480377,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531
"Membranipora membranacea",0.826216640502355,0.658304552590267,0.641726844583987,0.574615384615385,0.61403453689168,0.61403453689168,0.489230769230769,0.678649921507064,0.461350078492936,0.649262166405024,0.535620094191523,0.602731554160126,0,0.535620094191523,0.471004709576138,0.461350078492936,0.785886970172684,0.831020408163265,0.737488226059655,0.819544740973312,0.669419152276295,0.745824175824176,0.745824175824176,0.654113029827315,0.877551020408163,0.794097331240188,0.877551020408163,0.81043956043956,0.877551020408163,0.654160125588697,0.76530612244898,0.555463108320251,0.713736263736264,0.624160125588697,0.765541601255887,0.726985871271586,0.744960753532182,0.794097331240188,0.611538461538461,0.611538461538461,0.791852433281005,0.658304552590267,0.745824175824176,0.812935635792779,0.647488226059655,0.727880690737834,0.727880690737834,0.727880690737834,0.678649921507064,0.705902668759812,0.727880690737834,0.660769230769231,0.653610675039246,0.588995290423862,0.586499215070644,0.6787284144427,0.727880690737834,0.727880690737834,0.597535321821036,0.653610675039246,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239,0.947189952904239
"Patinella verrucaria",0.751067503924647,0.697001569858713,0.680423861852433,0.61331240188383,0.652731554160126,0.652731554160126,0.628116169544741,0.603500784929356,0.486389324960754,0.574113029827316,0.460470957613815,0.527582417582418,0.535620094191523,0,0.509701726844584,0.486389324960754,0.710737833594976,0.755871271585557,0.7761852433281,0.744395604395604,0.808304552590267,0.784521193092622,0.784521193092622,0.792998430141287,0.802401883830455,0.832794348508634,0.802401883830455,0.735290423861852,0.802401883830455,0.692857142857143,0.690156985871271,0.594160125588697,0.75243328100471,0.763045525902669,0.804238618524333,0.765682888540031,0.783657770800628,0.832794348508634,0.536389324960753,0.536389324960753,0.716703296703297,0.697001569858713,0.784521193092622,0.851632653061224,0.6861852433281,0.652731554160126,0.652731554160126,0.652731554160126,0.603500784929356,0.630753532182104,0.652731554160126,0.585620094191523,0.678649921507064,0.727880690737834,0.611538461538461,0.703767660910518,0.652731554160126,0.652731554160126,0.736420722135008,0.678649921507064,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531
"Schizoporella unicornis",0.800298273155416,0.632386185243328,0.615808477237049,0.548697017268446,0.588116169544741,0.588116169544741,0.563500784929356,0.652731554160126,0.535620094191523,0.623343799058085,0.509701726844584,0.576813186813187,0.471004709576138,0.509701726844584,0,0.535620094191523,0.759968602825746,0.805102040816327,0.711569858712716,0.793626373626374,0.743689167974882,0.719905808477237,0.719905808477237,0.728383045525903,0.851632653061224,0.76817896389325,0.851632653061224,0.784521193092622,0.851632653061224,0.628241758241758,0.739387755102041,0.529544740973312,0.687817896389325,0.698430141287284,0.739623233908948,0.701067503924647,0.719042386185243,0.76817896389325,0.585620094191523,0.585620094191523,0.765934065934066,0.632386185243328,0.719905808477237,0.78701726844584,0.621569858712716,0.701962323390895,0.701962323390895,0.701962323390895,0.652731554160126,0.679984301412873,0.701962323390895,0.634850863422292,0.727880690737834,0.663265306122449,0.660769230769231,0.752998430141287,0.701962323390895,0.701962323390895,0.671805337519623,0.727880690737834,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573,0.9212715855573
"Tricellaria inopinata",0.776985871271586,0.722919937205651,0.706342229199372,0.639230769230769,0.678649921507064,0.678649921507064,0.553846153846154,0.629419152276295,0.412119309262166,0.600031397174254,0.486389324960754,0.553500784929357,0.461350078492936,0.486389324960754,0.535620094191523,0,0.736656200941915,0.781789638932496,0.802103610675039,0.770313971742543,0.73403453689168,0.81043956043956,0.81043956043956,0.7187284144427,0.828320251177394,0.858712715855573,0.828320251177394,0.761208791208791,0.828320251177394,0.718775510204082,0.71607535321821,0.620078492935636,0.778351648351648,0.688775510204082,0.830156985871272,0.79160125588697,0.809576138147567,0.858712715855573,0.562307692307692,0.562307692307692,0.742621664050235,0.722919937205651,0.81043956043956,0.877551020408163,0.712103610675039,0.678649921507064,0.678649921507064,0.678649921507064,0.629419152276295,0.656671899529042,0.678649921507064,0.611538461538461,0.604379905808477,0.653610675039246,0.537268445839874,0.629497645211931,0.678649921507064,0.678649921507064,0.662150706436421,0.604379905808477,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469,0.897959183673469
"Boreochiton ruber",0.806499215070644,0.730392464678179,0.7138147566719,0.787660910518053,0.759968602825746,0.759968602825746,0.802464678178964,0.710737833594976,0.736656200941915,0.683422291993721,0.710737833594976,0.710737833594976,0.785886970172684,0.710737833594976,0.759968602825746,0.736656200941915,0,0.46839874411303,0.883422291993721,0.851632653061224,0.72541601255887,0.790784929356358,0.790784929356358,0.799262166405024,0.741554160125589,0.622182103610675,0.741554160125589,0.741554160125589,0.741554160125589,0.62320251177394,0.696420722135008,0.76850863422292,0.669544740973312,0.693390894819466,0.593626373626374,0.696028257456829,0.789921507064364,0.622182103610675,0.710737833594976,0.710737833594976,0.76850863422292,0.804238618524333,0.790784929356358,0.790784929356358,0.74425431711146,0.759968602825746,0.759968602825746,0.759968602825746,0.710737833594976,0.805102040816327,0.686122448979592,0.759968602825746,0.785886970172684,0.835117739403454,0.785886970172684,0.811004709576138,0.686122448979592,0.686122448979592,0.769811616954474,0.785886970172684,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664,0.811193092621664
"Stenosemus albus",0.851632653061224,0.77552590266876,0.75894819466248,0.832794348508634,0.805102040816327,0.805102040816327,0.847598116169545,0.755871271585557,0.781789638932496,0.728555729984301,0.755871271585557,0.755871271585557,0.831020408163265,0.755871271585557,0.805102040816327,0.781789638932496,0.46839874411303,0,0.928555729984301,0.784521193092622,0.770549450549451,0.723673469387755,0.723673469387755,0.844395604395604,0.674442700156986,0.555070643642072,0.674442700156986,0.674442700156986,0.674442700156986,0.668335949764521,0.741554160125589,0.813642072213501,0.714678178963893,0.738524332810047,0.638759811616954,0.628916797488226,0.835054945054945,0.555070643642072,0.755871271585557,0.755871271585557,0.813642072213501,0.849372056514914,0.723673469387755,0.723673469387755,0.677142857142857,0.805102040816327,0.805102040816327,0.805102040816327,0.755871271585557,0.737990580847724,0.731255886970173,0.805102040816327,0.831020408163265,0.880251177394034,0.831020408163265,0.856138147566719,0.731255886970173,0.731255886970173,0.814945054945055,0.831020408163265,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061,0.744081632653061
"Metridium senile",0.694756671899529,0.654301412872841,0.637723704866562,0.637723704866562,0.711569858712716,0.711569858712716,0.754065934065934,0.7761852433281,0.802103610675039,0.7761852433281,0.7761852433281,0.7761852433281,0.737488226059655,0.7761852433281,0.711569858712716,0.802103610675039,0.883422291993721,0.928555729984301,0,0.535572998430141,0.650455259026688,0.795321821036107,0.795321821036107,0.702260596546311,0.784285714285714,0.790094191522763,0.852904238618524,0.928555729984301,0.859937205651491,0.818806907378336,0.814803767660911,0.72010989010989,0.709733124018838,0.7874568288854,0.761538461538461,0.790094191522763,0.692919937205651,0.790094191522763,0.7761852433281,0.7761852433281,0.69989010989011,0.654301412872841,0.795321821036107,0.71967032967033,0.812135007849294,0.711569858712716,0.711569858712716,0.711569858712716,0.7761852433281,0.756703296703297,0.711569858712716,0.711569858712716,0.737488226059655,0.67287284144427,0.737488226059655,0.762605965463108,0.711569858712716,0.711569858712716,0.681412872841444,0.737488226059655,0.815729984301413,0.815729984301413,0.740078492935636,0.815729984301413,0.815729984301413,0.815729984301413,0.815729984301413,0.815729984301413,0.740078492935636,0.740078492935636
"Pachycerianthus borealis",0.662967032967033,0.837896389324961,0.821318681318681,0.821318681318681,0.793626373626374,0.793626373626374,0.836122448979592,0.744395604395604,0.770313971742543,0.744395604395604,0.744395604395604,0.744395604395604,0.819544740973312,0.744395604395604,0.793626373626374,0.770313971742543,0.851632653061224,0.784521193092622,0.535572998430141,0,0.834050235478807,0.765133437990581,0.765133437990581,0.88585557299843,0.640251177394034,0.861444270015699,0.708869701726845,0.784521193092622,0.715902668759812,0.900863422291994,0.783014128728414,0.802166405023548,0.893328100470958,0.97105180533752,0.945133437990581,0.861444270015699,0.876514913657771,0.861444270015699,0.744395604395604,0.744395604395604,0.668100470957614,0.837896389324961,0.765133437990581,0.689481946624804,0.781946624803768,0.67978021978022,0.67978021978022,0.67978021978022,0.744395604395604,0.612668759811617,0.67978021978022,0.67978021978022,0.705698587127159,0.754929356357928,0.705698587127159,0.730816326530612,0.67978021978022,0.67978021978022,0.763469387755102,0.705698587127159,0.671695447409733,0.671695447409733,0.596043956043956,0.671695447409733,0.671695447409733,0.671695447409733,0.671695447409733,0.671695447409733,0.596043956043956,0.596043956043956
"Amphipoda",0.840722135007849,0.612574568288854,0.595996860282574,0.669843014128728,0.743689167974882,0.743689167974882,0.685996860282575,0.808304552590267,0.73403453689168,0.734458398744113,0.808304552590267,0.808304552590267,0.669419152276295,0.808304552590267,0.743689167974882,0.73403453689168,0.72541601255887,0.770549450549451,0.650455259026688,0.834050235478807,0,0.63480376766091,0.63480376766091,0.441554160125589,0.699419152276295,0.555729984301413,0.844395604395604,0.844395604395604,0.775777080062794,0.734646781789639,0.730643642072214,0.752229199372056,0.551726844583987,0.603108320251177,0.603532182103611,0.705934065934066,0.608759811616954,0.632087912087912,0.808304552590267,0.808304552590267,0.86607535321821,0.686420722135008,0.71116169544741,0.71116169544741,0.727974882260596,0.857535321821036,0.857535321821036,0.857535321821036,0.808304552590267,0.902668759811617,0.783689167974882,0.857535321821036,0.783265306122449,0.718649921507064,0.783265306122449,0.808383045525903,0.783689167974882,0.783689167974882,0.653343799058085,0.783265306122449,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887
"Cancer borealis",0.832244897959184,0.831287284144427,0.814709576138148,0.747598116169545,0.78701726844584,0.78701726844584,0.762401883830455,0.851632653061224,0.81043956043956,0.851632653061224,0.784521193092622,0.851632653061224,0.745824175824176,0.784521193092622,0.719905808477237,0.81043956043956,0.790784929356358,0.723673469387755,0.795321821036107,0.765133437990581,0.63480376766091,0,0.370188383045526,0.490910518053375,0.578697017268446,0.610392464678179,0.723673469387755,0.656562009419152,0.655054945054945,0.65905808477237,0.655054945054945,0.728445839874411,0.77043956043956,0.729246467817896,0.77043956043956,0.619638932496075,0.634709576138148,0.686750392464678,0.784521193092622,0.784521193092622,0.909403453689168,0.831287284144427,0.523328100470958,0.59043956043956,0.591946624803768,0.900863422291994,0.900863422291994,0.900863422291994,0.851632653061224,0.766640502354788,0.900863422291994,0.833751962323391,0.926781789638933,0.862166405023548,0.85967032967033,0.951899529042386,0.900863422291994,0.900863422291994,0.870706436420722,0.926781789638933,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102
"Cancer irroratus",0.832244897959184,0.831287284144427,0.814709576138148,0.747598116169545,0.78701726844584,0.78701726844584,0.762401883830455,0.851632653061224,0.81043956043956,0.851632653061224,0.784521193092622,0.851632653061224,0.745824175824176,0.784521193092622,0.719905808477237,0.81043956043956,0.790784929356358,0.723673469387755,0.795321821036107,0.765133437990581,0.63480376766091,0.370188383045526,0,0.490910518053375,0.578697017268446,0.610392464678179,0.723673469387755,0.656562009419152,0.655054945054945,0.65905808477237,0.655054945054945,0.728445839874411,0.77043956043956,0.729246467817896,0.77043956043956,0.619638932496075,0.634709576138148,0.686750392464678,0.784521193092622,0.784521193092622,0.909403453689168,0.831287284144427,0.523328100470958,0.59043956043956,0.591946624803768,0.900863422291994,0.900863422291994,0.900863422291994,0.851632653061224,0.766640502354788,0.900863422291994,0.833751962323391,0.926781789638933,0.862166405023548,0.85967032967033,0.951899529042386,0.900863422291994,0.900863422291994,0.870706436420722,0.926781789638933,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102,0.72469387755102
"Carcinus maenus",0.840722135007849,0.738226059654631,0.721648351648352,0.654536891679749,0.795494505494506,0.795494505494506,0.670690737833595,0.86010989010989,0.7187284144427,0.86010989010989,0.792998430141287,0.86010989010989,0.654113029827315,0.792998430141287,0.728383045525903,0.7187284144427,0.799262166405024,0.844395604395604,0.702260596546311,0.88585557299843,0.441554160125589,0.490910518053375,0.490910518053375,0,0.699419152276295,0.629576138147567,0.844395604395604,0.777284144427002,0.775777080062794,0.667535321821036,0.663532182103611,0.736923076923077,0.677378335949764,0.535996860282574,0.677378335949764,0.638822605965463,0.541648351648352,0.705934065934066,0.792998430141287,0.792998430141287,0.917880690737834,0.738226059654631,0.644050235478807,0.71116169544741,0.712668759811617,0.909340659340659,0.909340659340659,0.909340659340659,0.86010989010989,0.887362637362637,0.909340659340659,0.842229199372057,0.835070643642072,0.770455259026688,0.767959183673469,0.860188383045526,0.909340659340659,0.909340659340659,0.778995290423862,0.835070643642072,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887,0.84541601255887
