"","Urticina felina","Metridium dianthus","Diadumene lineata","Semibalanus balanoides","Ostrea edulis","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Placopecten magellanicus","Mya arenaria","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Cryptosula pallasiana","Electra pilosa","Bugula neritina","Celleporella hyalina","Flustrellidra hispida","Boreochiton ruber","Stenosemus albus","Pachycerianthus borealis","Metridium senile","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Pagurus acadianus","Hemigrapsus sanguineus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Lacuna vincta","Littorina littorea","Littorina obtusata","Nudibranchia","Gastropoda","Nucella lapillus","Buccinum undatum","Crepidula fornicata","Littorina saxatilis","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Dynamena pumila","Obelia","Spirorbis","Sedentary Polychaete","Annelida","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Ciona savignyi","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Small worm","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia","Gaidropsarus"
"Buccinum undatum",0.736435053914245,0.738955455959023,0.774891510920048,0.854680528877913,0.787361403294816,0.841184182444587,0.776710672073336,0.812646727034361,0.812646727034361,0.774190270028558,0.793225403213513,0.735408599855687,0.774190270028558,0.709716759657307,0.774190270028558,0.77386505686149,0.709716759657307,0.74817321666311,0.735408599855687,0.74817321666311,0.74817321666311,0.77386505686149,0.74817321666311,0.74817321666311,0.735977722898056,0.781029909448459,0.829944002357796,0.851885728223421,0.764230616787097,0.716271837556023,0.716271837556023,0.725448946614226,0.693832129028324,0.744809292966249,0.770501133164629,0.848023821864488,0.781029909448459,0.716556399077208,0.742288890921471,0.709960669532608,0.742725896114719,0.703944225941848,0.742725896114719,0.662936878156854,0.700692094271167,0.591054605323333,0,0.681341910830615,0.709808225860544,0.774281736231796,0.635974674024615,0.635974674024615,0.841184182444587,0.792331067004075,0.854680528877913,0.862089291340183,0.894620770958464,0.667815075662876,0.732288586034127,0.755012856083011,0.82363283433438,0.82363283433438,0.82363283433438,0.709716759657307,0.804211510513532,0.869731800766284,0.82363283433438,0.759159323963129,0.84932467453276,0.887781131538563,0.784851164161509,0.82363283433438,0.82363283433438,0.89469191133876,0.84932467453276,0.868928930760084,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.761496793601431,0.787188633799811
"Crepidula fornicata",0.814526865656473,0.721343130379991,0.757279185341016,0.650060469323252,0.582741343740155,0.636564122889925,0.572090612518674,0.6080266674797,0.6080266674797,0.665274347795156,0.588605343658851,0.626492677622285,0.712562374869153,0.600800837423905,0.665274347795156,0.569244997306828,0.600800837423905,0.543553157108448,0.626492677622285,0.543553157108448,0.543553157108448,0.569244997306828,0.543553157108448,0.543553157108448,0.772269479760562,0.817321666310965,0.807057125725378,0.733294714269744,0.738325355447829,0.742888502698253,0.742888502698253,0.752065611756456,0.864609693384961,0.771425958108479,0.797117798306859,0.788611441405734,0.864609693384961,0.80013618301371,0.864609693384961,0.650548289073854,0.630791589174467,0.644531845483094,0.683313515655965,0.738010305192232,0.641279713812413,0.66612803235871,0.681341910830615,0,0.650395845401791,0.714869355773042,0.527058751791213,0.527058751791213,0.636564122889925,0.762441944368223,0.650060469323252,0.657469231785522,0.782686464018212,0.742888502698253,0.807362013069504,0.643078549142758,0.714716912100979,0.714716912100979,0.714716912100979,0.600800837423905,0.69529558828013,0.747156925516022,0.714716912100979,0.650243401729727,0.740408752299359,0.683161071983902,0.675935241928107,0.714716912100979,0.714716912100979,0.676412898767239,0.740408752299359,0.856804577375326,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.932274357958068,0.957966198156448
"Littorina saxatilis",0.935678933300812,0.788713070520443,0.878431252985355,0.769952335945202,0.756415337865992,0.756455989511875,0.691982479140624,0.781700661605537,0.781700661605537,0.838948341920994,0.681941522607396,0.800166671748122,0.88623636899499,0.774474831549742,0.838948341920994,0.742918991432666,0.774474831549742,0.717227151234286,0.800166671748122,0.717227151234286,0.717227151234286,0.742918991432666,0.717227151234286,0.717227151234286,0.753295324044432,0.718009695417543,0.900393304673923,0.853186580891694,0.76553146945537,0.691017002550891,0.691017002550891,0.726749799282498,0.812738193237599,0.665772330457229,0.69146417065561,0.635517343008425,0.812738193237599,0.748264682866348,0.812738193237599,0.631574133357724,0.657997703182008,0.571775562263077,0.610557232435948,0.766476620222161,0.622305558096284,0.640812219884753,0.709808225860544,0.650395845401791,0,0.561775257375733,0.70073274591705,0.70073274591705,0.756455989511875,0.857089138896511,0.769952335945202,0.831143225911359,0.783336890352348,0.691017002550891,0.755490512922142,0.643728975476895,0.888390906226816,0.888390906226816,0.888390906226816,0.774474831549742,0.788631767228676,0.934489872658719,0.888390906226816,0.823917395855565,0.914082746425196,0.856835066109739,0.849609236053945,0.888390906226816,0.888390906226816,0.863745845909936,0.914082746425196,0.757492606481905,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.906094698009086
"Tectura testudinalis",0.935678933300812,0.853186580891694,0.818439586572761,0.709960669532608,0.820888848237243,0.696464323099282,0.756455989511875,0.781700661605537,0.781700661605537,0.838948341920994,0.746415032978648,0.864640182119374,0.826244702582396,0.838948341920994,0.838948341920994,0.807392501803917,0.838948341920994,0.781700661605537,0.864640182119374,0.781700661605537,0.781700661605537,0.807392501803917,0.781700661605537,0.781700661605537,0.693303657631838,0.658018029004949,0.900393304673923,0.853186580891694,0.705539803042776,0.755490512922142,0.755490512922142,0.79122330965375,0.812738193237599,0.73024584082848,0.755937681026861,0.575525676595831,0.812738193237599,0.812738193237599,0.812738193237599,0.696047643728976,0.598006036769414,0.636249072634328,0.550565566023354,0.706484953809567,0.56231389168369,0.705285730256004,0.774281736231796,0.714869355773042,0.561775257375733,0,0.765206256288302,0.765206256288302,0.696464323099282,0.857089138896511,0.769952335945202,0.771151559498765,0.723345223939754,0.755490512922142,0.755490512922142,0.708202485848146,0.888390906226816,0.828399239814222,0.888390906226816,0.838948341920994,0.853105277599927,0.934489872658719,0.828399239814222,0.888390906226816,0.914082746425196,0.856835066109739,0.914082746425196,0.828399239814222,0.828399239814222,0.803754179497342,0.914082746425196,0.757492606481905,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.880402857810706,0.906094698009086
"Testudinalia testudinalis",0.769159628850473,0.771680030895251,0.807616085856276,0.700397369838511,0.633078244255414,0.686901023405185,0.622427513033934,0.658363567994959,0.658363567994959,0.619907110989156,0.638942244174111,0.581125440816285,0.667195138063152,0.555433600617905,0.619907110989156,0.619581897822088,0.555433600617905,0.593890057623708,0.581125440816285,0.593890057623708,0.593890057623708,0.619581897822088,0.593890057623708,0.593890057623708,0.726902242954562,0.771954429504965,0.761689888919378,0.783631614785004,0.788662255963088,0.793225403213513,0.793225403213513,0.802402512271716,0.819242456578961,0.821762858623739,0.847454698822119,0.838948341920994,0.819242456578961,0.75476894620771,0.819242456578961,0.700885189589113,0.681128489689726,0.694868745998354,0.733650416171225,0.788347205707491,0.691616614327673,0.71646493287397,0.635974674024615,0.527058751791213,0.70073274591705,0.765206256288302,0,0.481691514985213,0.686901023405185,0.730733660579083,0.700397369838511,0.707806132300781,0.833023364533472,0.793225403213513,0.857698913584764,0.693415449658018,0.669349675294978,0.669349675294978,0.669349675294978,0.555433600617905,0.64992835147413,0.715448641726882,0.669349675294978,0.604876164923727,0.695041515493358,0.733497972499161,0.630568005122107,0.669349675294978,0.669349675294978,0.740408752299359,0.695041515493358,0.907141477890586,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.912598961350448
"Thylacodes",0.769159628850473,0.771680030895251,0.807616085856276,0.700397369838511,0.633078244255414,0.686901023405185,0.622427513033934,0.658363567994959,0.658363567994959,0.619907110989156,0.638942244174111,0.581125440816285,0.667195138063152,0.555433600617905,0.619907110989156,0.619581897822088,0.555433600617905,0.593890057623708,0.581125440816285,0.593890057623708,0.593890057623708,0.619581897822088,0.593890057623708,0.593890057623708,0.726902242954562,0.771954429504965,0.761689888919378,0.783631614785004,0.788662255963088,0.793225403213513,0.793225403213513,0.802402512271716,0.819242456578961,0.821762858623739,0.847454698822119,0.838948341920994,0.819242456578961,0.75476894620771,0.819242456578961,0.700885189589113,0.681128489689726,0.694868745998354,0.733650416171225,0.788347205707491,0.691616614327673,0.71646493287397,0.635974674024615,0.527058751791213,0.70073274591705,0.765206256288302,0.481691514985213,0,0.686901023405185,0.730733660579083,0.700397369838511,0.707806132300781,0.833023364533472,0.793225403213513,0.857698913584764,0.693415449658018,0.669349675294978,0.669349675294978,0.669349675294978,0.555433600617905,0.64992835147413,0.715448641726882,0.669349675294978,0.604876164923727,0.695041515493358,0.733497972499161,0.630568005122107,0.669349675294978,0.669349675294978,0.740408752299359,0.695041515493358,0.907141477890586,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.912598961350448
"Dynamena pumila",0.836153541266502,0.753661188857384,0.718914194538451,0.557913351016799,0.668841529721435,0.544417004583473,0.604408670996067,0.629653343089728,0.629653343089728,0.686901023405185,0.674705529640131,0.712592863603565,0.674197384066587,0.686901023405185,0.686901023405185,0.655345183288108,0.686901023405185,0.629653343089728,0.712592863603565,0.629653343089728,0.629653343089728,0.655345183288108,0.629653343089728,0.629653343089728,0.733904488957997,0.7789566755084,0.828683801335407,0.701139262375885,0.646178237141376,0.828988688679533,0.828988688679533,0.784383670233849,0.88623636899499,0.803744016585872,0.829435856784252,0.696464323099282,0.88623636899499,0.88623636899499,0.88623636899499,0.736648475055134,0.612386556500706,0.750591989593179,0.664908482982205,0.773387400022358,0.67665680864254,0.772188176468795,0.841184182444587,0.636564122889925,0.756455989511875,0.696464323099282,0.686901023405185,0.686901023405185,0,0.728314887649014,0.617905017429393,0.619104240982957,0.744321473215647,0.828988688679533,0.828988688679533,0.729178735124038,0.736343587711007,0.676351921298413,0.736343587711007,0.686901023405185,0.78139577426141,0.782442554142911,0.676351921298413,0.736343587711007,0.762035427909387,0.704787747593931,0.762035427909387,0.676351921298413,0.676351921298413,0.651706860981534,0.762035427909387,0.878431252985355,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.953901033568097,0.979592873766477
"Obelia",0.793550616380581,0.86054452879661,0.832007073386384,0.811223919428438,0.808378304216592,0.797727572995112,0.797727572995112,0.769190117584886,0.769190117584886,0.730733660579083,0.814242304135289,0.756425500777463,0.778021687653079,0.730733660579083,0.730733660579083,0.794881957783266,0.730733660579083,0.769190117584886,0.756425500777463,0.769190117584886,0.769190117584886,0.794881957783266,0.769190117584886,0.769190117584886,0.745043039930079,0.790095226480482,0.728568960435786,0.750510686301412,0.806803052938606,0.875839710560281,0.875839710560281,0.885016819618484,0.779871337540779,0.904377165970507,0.930069006168887,0.857089138896511,0.779871337540779,0.837383253554478,0.837383253554478,0.783499496935882,0.773011372297936,0.851225138977814,0.825533298779434,0.793794526255882,0.783499496935882,0.87282132585343,0.792331067004075,0.762441944368223,0.857089138896511,0.857089138896511,0.730733660579083,0.730733660579083,0.728314887649014,0,0.811223919428438,0.732197119830889,0.76472859944917,0.875839710560281,0.818327794546582,0.776029757004787,0.693740662825086,0.693740662825086,0.693740662825086,0.730733660579083,0.738792849375489,0.726180676240129,0.693740662825086,0.693740662825086,0.719432503023466,0.757888960029269,0.719432503023466,0.693740662825086,0.693740662825086,0.751140786812606,0.719432503023466,0.781334796792585,0.818612356067766,0.818612356067766,0.761100440054067,0.818612356067766,0.818612356067766,0.818612356067766,0.818612356067766,0.818612356067766,0.761100440054067,0.761100440054067,0.844304196266146
"Spirorbis",0.849649887699828,0.76715753529071,0.792402207384372,0.605059097330203,0.655995609622245,0.617905017429393,0.617905017429393,0.643149689523055,0.643149689523055,0.700397369838511,0.688201876073458,0.726089210036891,0.747685396912507,0.700397369838511,0.700397369838511,0.668841529721435,0.700397369838511,0.643149689523055,0.726089210036891,0.643149689523055,0.643149689523055,0.668841529721435,0.643149689523055,0.643149689523055,0.807392501803917,0.85244468835432,0.842180147768733,0.714635608809212,0.719666249987296,0.842485035112859,0.842485035112859,0.797880016667175,0.899732715428316,0.817240363019198,0.842932203217578,0.769952335945202,0.899732715428316,0.899732715428316,0.899732715428316,0.75014482148846,0.65953230281411,0.737746069493989,0.712054229295609,0.846875412868278,0.75014482148846,0.759342256369605,0.854680528877913,0.650060469323252,0.769952335945202,0.769952335945202,0.700397369838511,0.700397369838511,0.617905017429393,0.811223919428438,0,0.623057613545128,0.748274845777818,0.842485035112859,0.842485035112859,0.742675081557365,0.749839934144334,0.749839934144334,0.749839934144334,0.700397369838511,0.794892120694737,0.769596634043721,0.749839934144334,0.749839934144334,0.775531774342714,0.718284094027257,0.775531774342714,0.749839934144334,0.749839934144334,0.725194873827454,0.718355234407553,0.891927599418681,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.967397380001423,0.993089220199803
"Sedentary Polychaete",0.77062308810228,0.741912863197049,0.653383741374229,0.632600587416283,0.689746638617031,0.619104240982957,0.679095907395551,0.650558451985325,0.650558451985325,0.707806132300781,0.695610638535728,0.733497972499161,0.695102492962184,0.707806132300781,0.707806132300781,0.676250292183705,0.707806132300781,0.650558451985325,0.733497972499161,0.650558451985325,0.650558451985325,0.676250292183705,0.650558451985325,0.650558451985325,0.754809597853593,0.799861784403996,0.763153348171184,0.68939093671555,0.72086547354086,0.849893797575129,0.849893797575129,0.859070906633332,0.907141477890586,0.878431252985355,0.904123093183735,0.771151559498765,0.907141477890586,0.907141477890586,0.907141477890586,0.75755358395073,0.68707379290019,0.825279225992662,0.739595719381688,0.707856946858136,0.697561917538136,0.846875412868278,0.862089291340183,0.657469231785522,0.831143225911359,0.771151559498765,0.707806132300781,0.707806132300781,0.619104240982957,0.732197119830889,0.623057613545128,0,0.609256379767676,0.849893797575129,0.849893797575129,0.750083844019635,0.670813134546785,0.610821468134191,0.670813134546785,0.707806132300781,0.715865321097188,0.716912100978688,0.610821468134191,0.670813134546785,0.696504974745165,0.639257294429708,0.696504974745165,0.610821468134191,0.610821468134191,0.586176407817312,0.696504974745165,0.812900799821133,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.888370580403874,0.914062420602254
"Annelida",0.89584032033497,0.867130095429739,0.778600973606919,0.757817819648973,0.766181895789506,0.744321473215647,0.804313139628241,0.775775684218015,0.775775684218015,0.833023364533472,0.740490055591126,0.809933229671636,0.820319725194874,0.833023364533472,0.833023364533472,0.75268554935618,0.833023364533472,0.775775684218015,0.809933229671636,0.775775684218015,0.775775684218015,0.75268554935618,0.775775684218015,0.775775684218015,0.787341077471874,0.752055448844985,0.808032765226582,0.81460816894824,0.753396953159141,0.802087462016118,0.802087462016118,0.842820411191398,0.859335142331575,0.830624917426344,0.807534782564509,0.723345223939754,0.859335142331575,0.859335142331575,0.859335142331575,0.790085063569011,0.719605272518471,0.809028730550728,0.77212719899997,0.740388426476417,0.730093397156417,0.87940689248656,0.894620770958464,0.782686464018212,0.783336890352348,0.723345223939754,0.833023364533472,0.833023364533472,0.744321473215647,0.76472859944917,0.748274845777818,0.609256379767676,0,0.802087462016118,0.802087462016118,0.702277508460624,0.796030366779475,0.736038700366881,0.796030366779475,0.833023364533472,0.760744738152586,0.793347358151163,0.736038700366881,0.796030366779475,0.77294023191764,0.715692551602183,0.77294023191764,0.736038700366881,0.736038700366881,0.662611664989786,0.77294023191764,0.765094464262122,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.840564244844863,0.817474109983028
"Asterias forbesi",0.819943697470451,0.726759962193969,0.762696017154995,0.842485035112859,0.775165909529762,0.828988688679533,0.764515178308282,0.800451233269307,0.800451233269307,0.857698913584764,0.700692094271167,0.818917243411893,0.857698913584764,0.793225403213513,0.857698913584764,0.761669563096436,0.793225403213513,0.735977722898056,0.818917243411893,0.735977722898056,0.735977722898056,0.761669563096436,0.735977722898056,0.735977722898056,0.819486366454262,0.784200737827373,0.83311483073671,0.839690234458368,0.752035123022043,0.623738528613677,0.623738528613677,0.713253452849172,0.697002957407238,0.652275984023903,0.677967824222283,0.755490512922142,0.784200737827373,0.719727227456122,0.745459719300385,0.697765175767554,0.804272487982357,0.765490817809486,0.804272487982357,0.724483470024493,0.762238686138805,0.652601197190971,0.667815075662876,0.742888502698253,0.691017002550891,0.755490512922142,0.793225403213513,0.793225403213513,0.828988688679533,0.875839710560281,0.842485035112859,0.849893797575129,0.802087462016118,0,0.570220636808033,0.592944906856916,0.907141477890586,0.907141477890586,0.907141477890586,0.793225403213513,0.807382338892446,0.95324044432249,0.907141477890586,0.842667967519335,0.932833318088966,0.875585637773509,0.868359807717715,0.907141477890586,0.907141477890586,0.882496417573707,0.932833318088966,0.776395621817738,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.790359462178725
"Asterias rubens",0.819943697470451,0.79123347256522,0.762696017154995,0.842485035112859,0.839639419901013,0.828988688679533,0.828988688679533,0.800451233269307,0.800451233269307,0.857698913584764,0.765165604642418,0.883390753783144,0.857698913584764,0.857698913584764,0.857698913584764,0.826143073467687,0.857698913584764,0.800451233269307,0.883390753783144,0.800451233269307,0.800451233269307,0.826143073467687,0.800451233269307,0.800451233269307,0.819486366454262,0.784200737827373,0.77560291472301,0.782178318444668,0.752035123022043,0.688212038984928,0.688212038984928,0.777726963220423,0.639491041393538,0.716749494395154,0.742441334593534,0.755490512922142,0.726688821813673,0.784200737827373,0.745459719300385,0.762238686138805,0.804272487982357,0.829964328180737,0.804272487982357,0.724483470024493,0.762238686138805,0.717074707562222,0.732288586034127,0.807362013069504,0.755490512922142,0.755490512922142,0.857698913584764,0.857698913584764,0.828988688679533,0.818327794546582,0.842485035112859,0.849893797575129,0.802087462016118,0.570220636808033,0,0.657418417228168,0.907141477890586,0.907141477890586,0.907141477890586,0.857698913584764,0.871855849263697,0.95324044432249,0.907141477890586,0.907141477890586,0.932833318088966,0.875585637773509,0.932833318088966,0.907141477890586,0.907141477890586,0.882496417573707,0.932833318088966,0.718883705804039,0.764667621980345,0.764667621980345,0.707155705966645,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.764667621980345,0.707155705966645,0.707155705966645,0.790359462178725
"Henricia sanguinolenta",0.907141477890586,0.813957742614104,0.849893797575129,0.742675081557365,0.675355955974267,0.729178735124038,0.664705224752787,0.700641279713812,0.700641279713812,0.757888960029269,0.600882140715672,0.719107289856398,0.805176987103265,0.693415449658018,0.757888960029269,0.661859609540941,0.693415449658018,0.636167769342561,0.719107289856398,0.636167769342561,0.636167769342561,0.661859609540941,0.636167769342561,0.636167769342561,0.772198339380266,0.736912710753377,0.819333922782199,0.825909326503857,0.738254215067533,0.662479547140665,0.662479547140665,0.75199447137616,0.784200737827373,0.691017002550891,0.716708842749271,0.708202485848146,0.784200737827373,0.719727227456122,0.784200737827373,0.650477148693558,0.704462534426863,0.71820279073549,0.756984460908361,0.811681250444627,0.714950659064809,0.739798977611106,0.755012856083011,0.643078549142758,0.643728975476895,0.708202485848146,0.693415449658018,0.693415449658018,0.729178735124038,0.776029757004787,0.742675081557365,0.750083844019635,0.702277508460624,0.592944906856916,0.657418417228168,0,0.807331524335092,0.807331524335092,0.807331524335092,0.693415449658018,0.707572385336951,0.853430490766995,0.807331524335092,0.74285801396384,0.833023364533472,0.775775684218015,0.76854985416222,0.807331524335092,0.807331524335092,0.782686464018212,0.833023364533472,0.776395621817738,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.85186540240048,0.87755724259886
"Halichondria panicea",0.673638423935689,0.799160543512505,0.77062308810228,0.749839934144334,0.746994318932488,0.736343587711007,0.736343587711007,0.649277925139994,0.649277925139994,0.610821468134191,0.752858318851184,0.695041515493358,0.716637702368975,0.669349675294978,0.610821468134191,0.733497972499161,0.669349675294978,0.707806132300781,0.695041515493358,0.707806132300781,0.707806132300781,0.733497972499161,0.707806132300781,0.707806132300781,0.776344807260384,0.821396993810787,0.724696891165381,0.746638617031007,0.838104820268911,0.907141477890586,0.907141477890586,0.916318586948789,0.868685020884783,0.935678933300812,0.961370773499192,0.888390906226816,0.868685020884783,0.868685020884783,0.810156813723996,0.814801264266187,0.804313139628241,0.882526906308119,0.856835066109739,0.825096293586187,0.814801264266187,0.904123093183735,0.82363283433438,0.714716912100979,0.888390906226816,0.888390906226816,0.669349675294978,0.669349675294978,0.736343587711007,0.693740662825086,0.749839934144334,0.670813134546785,0.796030366779475,0.907141477890586,0.907141477890586,0.807331524335092,0,0.56254763864752,0.504019431486732,0.599540636401516,0.677408864091385,0.619927436812098,0.632356677540982,0.632356677540982,0.599520310578574,0.637976767584377,0.658048517739362,0.632356677540982,0.632356677540982,0.703415754545362,0.658048517739362,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.791385916237284,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Halisarca dujardinii",0.732166631096477,0.799160543512505,0.710631421689686,0.68984826773174,0.746994318932488,0.676351921298413,0.736343587711007,0.707806132300781,0.707806132300781,0.669349675294978,0.752858318851184,0.695041515493358,0.656646035956381,0.669349675294978,0.669349675294978,0.733497972499161,0.669349675294978,0.707806132300781,0.695041515493358,0.707806132300781,0.707806132300781,0.733497972499161,0.707806132300781,0.707806132300781,0.71635314084779,0.761405327398193,0.724696891165381,0.746638617031007,0.778113153856317,0.907141477890586,0.907141477890586,0.916318586948789,0.868685020884783,0.935678933300812,0.961370773499192,0.828399239814222,0.868685020884783,0.868685020884783,0.868685020884783,0.814801264266187,0.744321473215647,0.882526906308119,0.796843399697145,0.765104627173593,0.754809597853593,0.904123093183735,0.82363283433438,0.714716912100979,0.888390906226816,0.828399239814222,0.669349675294978,0.669349675294978,0.676351921298413,0.693740662825086,0.749839934144334,0.610821468134191,0.736038700366881,0.907141477890586,0.907141477890586,0.807331524335092,0.56254763864752,0,0.56254763864752,0.599540636401516,0.677408864091385,0.678455643972885,0.572365011128388,0.632356677540982,0.658048517739362,0.696504974745165,0.658048517739362,0.572365011128388,0.572365011128388,0.643424088132768,0.658048517739362,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Hymedesmia",0.673638423935689,0.799160543512505,0.77062308810228,0.749839934144334,0.746994318932488,0.736343587711007,0.736343587711007,0.649277925139994,0.649277925139994,0.610821468134191,0.752858318851184,0.695041515493358,0.716637702368975,0.669349675294978,0.610821468134191,0.733497972499161,0.669349675294978,0.707806132300781,0.695041515493358,0.707806132300781,0.707806132300781,0.733497972499161,0.707806132300781,0.707806132300781,0.776344807260384,0.821396993810787,0.724696891165381,0.746638617031007,0.838104820268911,0.907141477890586,0.907141477890586,0.916318586948789,0.868685020884783,0.935678933300812,0.961370773499192,0.888390906226816,0.868685020884783,0.868685020884783,0.810156813723996,0.814801264266187,0.804313139628241,0.882526906308119,0.856835066109739,0.825096293586187,0.814801264266187,0.904123093183735,0.82363283433438,0.714716912100979,0.888390906226816,0.888390906226816,0.669349675294978,0.669349675294978,0.736343587711007,0.693740662825086,0.749839934144334,0.670813134546785,0.796030366779475,0.907141477890586,0.907141477890586,0.807331524335092,0.504019431486732,0.56254763864752,0,0.599540636401516,0.677408864091385,0.619927436812098,0.632356677540982,0.632356677540982,0.599520310578574,0.637976767584377,0.658048517739362,0.632356677540982,0.632356677540982,0.703415754545362,0.658048517739362,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.791385916237284,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Leucosolenia",0.769159628850473,0.771680030895251,0.807616085856276,0.700397369838511,0.633078244255414,0.686901023405185,0.622427513033934,0.658363567994959,0.658363567994959,0.619907110989156,0.638942244174111,0.581125440816285,0.667195138063152,0.555433600617905,0.619907110989156,0.619581897822088,0.555433600617905,0.593890057623708,0.581125440816285,0.593890057623708,0.593890057623708,0.619581897822088,0.593890057623708,0.593890057623708,0.726902242954562,0.771954429504965,0.761689888919378,0.783631614785004,0.788662255963088,0.793225403213513,0.793225403213513,0.802402512271716,0.819242456578961,0.821762858623739,0.847454698822119,0.838948341920994,0.819242456578961,0.75476894620771,0.819242456578961,0.700885189589113,0.754870575322418,0.768610831631046,0.807392501803917,0.862089291340183,0.765358699960365,0.790207018506662,0.709716759657307,0.600800837423905,0.774474831549742,0.838948341920994,0.555433600617905,0.555433600617905,0.686901023405185,0.730733660579083,0.700397369838511,0.707806132300781,0.833023364533472,0.793225403213513,0.857698913584764,0.693415449658018,0.599540636401516,0.599540636401516,0.599540636401516,0,0.64992835147413,0.715448641726882,0.669349675294978,0.604876164923727,0.695041515493358,0.733497972499161,0.630568005122107,0.669349675294978,0.669349675294978,0.740408752299359,0.695041515493358,0.907141477890586,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.886907121152068,0.912598961350448
