"","Urticina felina","Semibalanus balanoides","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Ostrea edulis","Placopecten magellanicus","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Boreochiton ruber","Stenosemus albus","Metridium senile","Pachycerianthus borealis","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Buccinum undatum","Crepidula fornicata","Lacuna vincta","Littorina littorea","Littorina obtusata","Littorina saxatilis","Nucella lapillus","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Obelia","Spirorbis","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Ciona savignyi","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia"
"Asterias rubens",0.814850863422292,0.858979591836735,0.842401883830455,0.842401883830455,0.814709576138148,0.814709576138148,0.857205651491366,0.851632653061224,0.877551020408163,0.851632653061224,0.851632653061224,0.851632653061224,0.840627943485086,0.851632653061224,0.814709576138148,0.877551020408163,0.812276295133438,0.776954474097331,0.793720565149137,0.767629513343799,0.790737833594976,0.701805337519623,0.701805337519623,0.790737833594976,0.631255886970173,0.767723704866562,0.717268445839874,0.776954474097331,0.7387284144427,0.775353218210361,0.726263736263736,0.823249607535322,0.819623233908948,0.845541601255887,0.819623233908948,0.767723704866562,0.733610675039246,0.767723704866562,0.851632653061224,0.851632653061224,0.849717425431711,0.858979591836735,0.584913657770801,0,0.670926216640502,0.900863422291994,0.900863422291994,0.900863422291994,0.851632653061224,0.865541601255887,0.900863422291994,0.900863422291994,0.926781789638933,0.889858712715856,0.926781789638933,0.951899529042386,0.900863422291994,0.900863422291994,0.89839874411303,0.926781789638933,0.760580847723705,0.760580847723705,0.700894819466248,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.700894819466248,0.700894819466248
"Henricia sanguinolenta",0.900863422291994,0.760643642072213,0.744065934065934,0.676954474097331,0.716373626373626,0.716373626373626,0.691758241758242,0.753296703296703,0.712103610675039,0.799827315541601,0.6861852433281,0.753296703296703,0.675180533751962,0.6861852433281,0.649262166405024,0.712103610675039,0.76574568288854,0.730423861852433,0.839827315541601,0.813736263736264,0.777158555729984,0.672919937205651,0.672919937205651,0.761852433281005,0.776954474097331,0.721193092621664,0.776954474097331,0.709843014128728,0.776954474097331,0.66171114599686,0.745164835164835,0.657802197802198,0.721287284144427,0.731899529042386,0.77309262166405,0.654081632653061,0.752511773940345,0.721193092621664,0.6861852433281,0.6861852433281,0.811067503924647,0.760643642072213,0.6038147566719,0.670926216640502,0,0.802527472527472,0.802527472527472,0.802527472527472,0.753296703296703,0.700094191522763,0.802527472527472,0.73541601255887,0.828445839874411,0.791522762951334,0.761334379905808,0.853563579277865,0.802527472527472,0.802527472527472,0.800062794348509,0.828445839874411,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407,0.846593406593407
"Halichondria panicea",0.653186813186813,0.746232339089482,0.729654631083202,0.729654631083202,0.641004709576138,0.641004709576138,0.744458398744113,0.591773940345369,0.678649921507064,0.699262166405024,0.652731554160126,0.591773940345369,0.727880690737834,0.652731554160126,0.701962323390895,0.678649921507064,0.759968602825746,0.805102040816327,0.739262166405024,0.707472527472527,0.857535321821036,0.900863422291994,0.900863422291994,0.909340659340659,0.851632653061224,0.882025117739403,0.851632653061224,0.851632653061224,0.790675039246468,0.809199372056515,0.806499215070644,0.710502354788069,0.801664050235479,0.879387755102041,0.853469387755102,0.882025117739403,0.9,0.882025117739403,0.652731554160126,0.652731554160126,0.67978021978022,0.746232339089482,0.900863422291994,0.900863422291994,0.802527472527472,0,0.485604395604396,0.485604395604396,0.522527472527472,0.660941915227629,0.615808477237049,0.615808477237049,0.580769230769231,0.63,0.641726844583987,0.605886970172684,0.615808477237049,0.615808477237049,0.699497645211931,0.641726844583987,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.774160125588697,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Halisarca dujardinii",0.653186813186813,0.746232339089482,0.729654631083202,0.729654631083202,0.641004709576138,0.641004709576138,0.744458398744113,0.591773940345369,0.678649921507064,0.699262166405024,0.652731554160126,0.591773940345369,0.727880690737834,0.652731554160126,0.701962323390895,0.678649921507064,0.759968602825746,0.805102040816327,0.739262166405024,0.707472527472527,0.857535321821036,0.900863422291994,0.900863422291994,0.909340659340659,0.851632653061224,0.882025117739403,0.851632653061224,0.851632653061224,0.790675039246468,0.809199372056515,0.806499215070644,0.710502354788069,0.801664050235479,0.879387755102041,0.853469387755102,0.882025117739403,0.9,0.882025117739403,0.652731554160126,0.652731554160126,0.67978021978022,0.746232339089482,0.900863422291994,0.900863422291994,0.802527472527472,0.485604395604396,0,0.485604395604396,0.522527472527472,0.660941915227629,0.615808477237049,0.615808477237049,0.580769230769231,0.63,0.641726844583987,0.605886970172684,0.615808477237049,0.615808477237049,0.699497645211931,0.641726844583987,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.774160125588697,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Hymedesmia",0.653186813186813,0.746232339089482,0.729654631083202,0.729654631083202,0.641004709576138,0.641004709576138,0.744458398744113,0.591773940345369,0.678649921507064,0.699262166405024,0.652731554160126,0.591773940345369,0.727880690737834,0.652731554160126,0.701962323390895,0.678649921507064,0.759968602825746,0.805102040816327,0.739262166405024,0.707472527472527,0.857535321821036,0.900863422291994,0.900863422291994,0.909340659340659,0.851632653061224,0.882025117739403,0.851632653061224,0.851632653061224,0.790675039246468,0.809199372056515,0.806499215070644,0.710502354788069,0.801664050235479,0.879387755102041,0.853469387755102,0.882025117739403,0.9,0.882025117739403,0.652731554160126,0.652731554160126,0.67978021978022,0.746232339089482,0.900863422291994,0.900863422291994,0.802527472527472,0.485604395604396,0.485604395604396,0,0.522527472527472,0.660941915227629,0.615808477237049,0.615808477237049,0.580769230769231,0.63,0.641726844583987,0.605886970172684,0.615808477237049,0.615808477237049,0.699497645211931,0.641726844583987,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.774160125588697,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Leucosolenia",0.69010989010989,0.697001569858713,0.680423861852433,0.680423861852433,0.591773940345369,0.591773940345369,0.695227629513344,0.5425431711146,0.629419152276295,0.650031397174254,0.603500784929356,0.5425431711146,0.678649921507064,0.603500784929356,0.652731554160126,0.629419152276295,0.710737833594976,0.755871271585557,0.7761852433281,0.744395604395604,0.808304552590267,0.851632653061224,0.851632653061224,0.86010989010989,0.802401883830455,0.832794348508634,0.802401883830455,0.802401883830455,0.741444270015699,0.759968602825746,0.757268445839874,0.6612715855573,0.75243328100471,0.830156985871272,0.804238618524333,0.832794348508634,0.850769230769231,0.832794348508634,0.603500784929356,0.603500784929356,0.716703296703297,0.697001569858713,0.851632653061224,0.851632653061224,0.753296703296703,0.522527472527472,0.522527472527472,0.522527472527472,0,0.697864992150706,0.652731554160126,0.652731554160126,0.617692307692308,0.666923076923077,0.678649921507064,0.642810047095761,0.652731554160126,0.652731554160126,0.736420722135008,0.678649921507064,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.811083202511774,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531
"Aplidium pallidum",0.759277864992151,0.791365777080063,0.774788069073783,0.70767660910518,0.747095761381476,0.747095761381476,0.722480376766091,0.697864992150706,0.656671899529042,0.744395604395604,0.630753532182104,0.697864992150706,0.705902668759812,0.630753532182104,0.679984301412873,0.656671899529042,0.805102040816327,0.76978021978022,0.784395604395604,0.672150706436421,0.902668759811617,0.798430141287284,0.798430141287284,0.887362637362637,0.816310832025118,0.846703296703297,0.816310832025118,0.749199372056515,0.816310832025118,0.787221350078493,0.784521193092622,0.688524332810047,0.84679748822606,0.857409733124019,0.898602825745683,0.779591836734694,0.878021978021978,0.846703296703297,0.630753532182104,0.630753532182104,0.724913657770801,0.791365777080063,0.798430141287284,0.865541601255887,0.700094191522763,0.660941915227629,0.660941915227629,0.660941915227629,0.697864992150706,0,0.585918367346939,0.518806907378336,0.611836734693878,0.661067503924647,0.544725274725275,0.636954474097331,0.585918367346939,0.585918367346939,0.669607535321821,0.611836734693878,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347,0.799795918367347
"Boltenia echinata",0.71414442700157,0.685274725274725,0.668697017268446,0.729654631083202,0.701962323390895,0.701962323390895,0.744458398744113,0.652731554160126,0.678649921507064,0.638304552590267,0.652731554160126,0.652731554160126,0.727880690737834,0.652731554160126,0.701962323390895,0.678649921507064,0.699010989010989,0.74414442700157,0.739262166405024,0.707472527472527,0.796577708006279,0.900863422291994,0.900863422291994,0.909340659340659,0.851632653061224,0.821067503924647,0.851632653061224,0.851632653061224,0.851632653061224,0.809199372056515,0.806499215070644,0.710502354788069,0.740706436420722,0.879387755102041,0.792511773940345,0.882025117739403,0.9,0.821067503924647,0.652731554160126,0.652731554160126,0.67978021978022,0.746232339089482,0.900863422291994,0.900863422291994,0.802527472527472,0.615808477237049,0.615808477237049,0.615808477237049,0.652731554160126,0.585918367346939,0,0.540784929356358,0.566703296703297,0.615934065934066,0.566703296703297,0.59182103610675,0.479827315541601,0.479827315541601,0.563516483516483,0.566703296703297,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Boltenia ovifera",0.71414442700157,0.746232339089482,0.729654631083202,0.6625431711146,0.701962323390895,0.701962323390895,0.67734693877551,0.652731554160126,0.611538461538462,0.699262166405024,0.585620094191523,0.652731554160126,0.660769230769231,0.585620094191523,0.634850863422292,0.611538461538462,0.759968602825746,0.805102040816327,0.739262166405024,0.707472527472527,0.857535321821036,0.833751962323391,0.833751962323391,0.842229199372057,0.851632653061224,0.882025117739403,0.851632653061224,0.784521193092622,0.851632653061224,0.742087912087912,0.739387755102041,0.643390894819466,0.801664050235479,0.812276295133438,0.853469387755102,0.814913657770801,0.832888540031397,0.882025117739403,0.585620094191523,0.585620094191523,0.67978021978022,0.746232339089482,0.833751962323391,0.900863422291994,0.73541601255887,0.615808477237049,0.615808477237049,0.615808477237049,0.652731554160126,0.518806907378336,0.540784929356358,0,0.566703296703297,0.615934065934066,0.499591836734694,0.59182103610675,0.540784929356358,0.540784929356358,0.62447409733124,0.566703296703297,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Botrylloides violaceus",0.679105180533752,0.772150706436421,0.755572998430141,0.755572998430141,0.666923076923077,0.666923076923077,0.721193092621664,0.617692307692308,0.655384615384615,0.725180533751962,0.678649921507064,0.617692307692308,0.704615384615385,0.678649921507064,0.727880690737834,0.655384615384615,0.785886970172684,0.831020408163265,0.765180533751962,0.733390894819466,0.834270015698587,0.926781789638933,0.926781789638933,0.88607535321821,0.877551020408163,0.907943485086342,0.877551020408163,0.877551020408163,0.816593406593407,0.835117739403454,0.832417582417582,0.736420722135008,0.827582417582418,0.856122448979592,0.879387755102041,0.907943485086342,0.925918367346939,0.907943485086342,0.678649921507064,0.678649921507064,0.705698587127159,0.772150706436421,0.926781789638933,0.926781789638933,0.828445839874411,0.580769230769231,0.580769230769231,0.580769230769231,0.617692307692308,0.611836734693878,0.566703296703297,0.566703296703297,0,0.53171114599686,0.543437990580848,0.507598116169545,0.566703296703297,0.566703296703297,0.601208791208791,0.543437990580848,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.800078492935636,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392
"Botryllus schlosseri",0.728335949764521,0.735227629513344,0.718649921507064,0.718649921507064,0.63,0.63,0.684270015698587,0.666923076923077,0.704615384615385,0.774411302982732,0.727880690737834,0.666923076923077,0.667692307692308,0.727880690737834,0.690957613814757,0.704615384615385,0.835117739403454,0.880251177394034,0.728257456828885,0.782621664050235,0.79734693877551,0.889858712715856,0.889858712715856,0.849152276295133,0.926781789638933,0.871020408163265,0.926781789638933,0.926781789638933,0.865824175824176,0.798194662480377,0.881648351648352,0.699497645211931,0.790659340659341,0.819199372056515,0.842464678178964,0.871020408163265,0.888995290423862,0.871020408163265,0.727880690737834,0.727880690737834,0.754929356357928,0.735227629513344,0.889858712715856,0.889858712715856,0.791522762951334,0.63,0.63,0.63,0.666923076923077,0.661067503924647,0.615934065934066,0.615934065934066,0.53171114599686,0,0.592668759811617,0.556828885400314,0.615934065934066,0.615934065934066,0.564285714285714,0.592668759811617,0.910266875981162,0.910266875981162,0.910266875981162,0.910266875981162,0.849309262166405,0.910266875981162,0.910266875981162,0.910266875981162,0.910266875981162,0.910266875981162
"Ciona intestinalis",0.740062794348509,0.772150706436421,0.755572998430141,0.688461538461538,0.727880690737834,0.727880690737834,0.654081632653061,0.678649921507064,0.588273155416013,0.725180533751962,0.611538461538462,0.678649921507064,0.637503924646782,0.611538461538462,0.660769230769231,0.588273155416013,0.785886970172684,0.831020408163265,0.765180533751962,0.733390894819466,0.834270015698587,0.85967032967033,0.85967032967033,0.818963893249607,0.877551020408163,0.907943485086342,0.877551020408163,0.81043956043956,0.877551020408163,0.768006279434851,0.76530612244898,0.669309262166405,0.827582417582418,0.789010989010989,0.879387755102041,0.840832025117739,0.858806907378336,0.907943485086342,0.611538461538462,0.611538461538462,0.705698587127159,0.772150706436421,0.85967032967033,0.926781789638933,0.761334379905808,0.641726844583987,0.641726844583987,0.641726844583987,0.678649921507064,0.544725274725275,0.566703296703297,0.499591836734694,0.543437990580848,0.592668759811617,0,0.568555729984301,0.566703296703297,0.566703296703297,0.601208791208791,0.543437990580848,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392
"Ciona savignyi",0.704222919937206,0.765117739403454,0.780690737833595,0.780690737833595,0.692040816326531,0.692040816326531,0.714160125588697,0.642810047095761,0.680502354788069,0.750298273155416,0.703767660910518,0.642810047095761,0.729733124018838,0.703767660910518,0.752998430141287,0.680502354788069,0.811004709576138,0.856138147566719,0.790298273155416,0.75850863422292,0.859387755102041,0.951899529042386,0.951899529042386,0.911193092621664,0.902668759811617,0.933061224489796,0.902668759811617,0.902668759811617,0.84171114599686,0.860235478806907,0.857535321821036,0.744709576138147,0.820549450549451,0.849089481946625,0.872354788069074,0.933061224489796,0.918885400313972,0.933061224489796,0.703767660910518,0.703767660910518,0.713987441130298,0.765117739403454,0.951899529042386,0.951899529042386,0.853563579277865,0.605886970172684,0.605886970172684,0.605886970172684,0.642810047095761,0.636954474097331,0.59182103610675,0.59182103610675,0.507598116169545,0.556828885400314,0.568555729984301,0,0.59182103610675,0.59182103610675,0.609497645211931,0.568555729984301,0.886153846153846,0.886153846153846,0.886153846153846,0.886153846153846,0.825196232339089,0.886153846153846,0.886153846153846,0.886153846153846,0.886153846153846,0.886153846153846
"Dendrodoa carnea",0.71414442700157,0.685274725274725,0.668697017268446,0.729654631083202,0.701962323390895,0.701962323390895,0.744458398744113,0.652731554160126,0.678649921507064,0.638304552590267,0.652731554160126,0.652731554160126,0.727880690737834,0.652731554160126,0.701962323390895,0.678649921507064,0.699010989010989,0.74414442700157,0.739262166405024,0.707472527472527,0.796577708006279,0.900863422291994,0.900863422291994,0.909340659340659,0.851632653061224,0.821067503924647,0.851632653061224,0.851632653061224,0.851632653061224,0.809199372056515,0.806499215070644,0.710502354788069,0.740706436420722,0.879387755102041,0.792511773940345,0.882025117739403,0.9,0.821067503924647,0.652731554160126,0.652731554160126,0.67978021978022,0.746232339089482,0.900863422291994,0.900863422291994,0.802527472527472,0.615808477237049,0.615808477237049,0.615808477237049,0.652731554160126,0.585918367346939,0.479827315541601,0.540784929356358,0.566703296703297,0.615934065934066,0.566703296703297,0.59182103610675,0,0.479827315541601,0.563516483516483,0.566703296703297,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Didemnum albidum",0.71414442700157,0.685274725274725,0.668697017268446,0.729654631083202,0.701962323390895,0.701962323390895,0.744458398744113,0.652731554160126,0.678649921507064,0.638304552590267,0.652731554160126,0.652731554160126,0.727880690737834,0.652731554160126,0.701962323390895,0.678649921507064,0.699010989010989,0.74414442700157,0.739262166405024,0.707472527472527,0.796577708006279,0.900863422291994,0.900863422291994,0.909340659340659,0.851632653061224,0.821067503924647,0.851632653061224,0.851632653061224,0.851632653061224,0.809199372056515,0.806499215070644,0.710502354788069,0.740706436420722,0.879387755102041,0.792511773940345,0.882025117739403,0.9,0.821067503924647,0.652731554160126,0.652731554160126,0.67978021978022,0.746232339089482,0.900863422291994,0.900863422291994,0.802527472527472,0.615808477237049,0.615808477237049,0.615808477237049,0.652731554160126,0.585918367346939,0.479827315541601,0.540784929356358,0.566703296703297,0.615934065934066,0.566703296703297,0.59182103610675,0.479827315541601,0,0.563516483516483,0.566703296703297,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454,0.835117739403454
"Didemnum vexillum",0.797833594976452,0.682810047095761,0.666232339089482,0.727189952904239,0.699497645211931,0.699497645211931,0.692810047095761,0.736420722135008,0.713155416012559,0.721993720565149,0.736420722135008,0.736420722135008,0.676232339089482,0.736420722135008,0.699497645211931,0.713155416012559,0.782700156985871,0.827833594976452,0.73679748822606,0.79116169544741,0.744929356357928,0.89839874411303,0.89839874411303,0.857692307692308,0.935321821036107,0.818602825745683,0.935321821036107,0.935321821036107,0.935321821036107,0.806734693877551,0.890188383045526,0.691208791208791,0.738241758241758,0.827739403453689,0.790047095761381,0.879560439560439,0.897535321821036,0.818602825745683,0.736420722135008,0.736420722135008,0.746640502354788,0.743767660910518,0.89839874411303,0.89839874411303,0.800062794348509,0.699497645211931,0.699497645211931,0.699497645211931,0.736420722135008,0.669607535321821,0.563516483516483,0.62447409733124,0.601208791208791,0.564285714285714,0.601208791208791,0.609497645211931,0.563516483516483,0.563516483516483,0,0.601208791208791,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336,0.918806907378336
"Diplosoma listerianum",0.740062794348509,0.772150706436421,0.755572998430141,0.755572998430141,0.727880690737834,0.727880690737834,0.721193092621664,0.678649921507064,0.655384615384615,0.725180533751962,0.678649921507064,0.678649921507064,0.704615384615385,0.678649921507064,0.727880690737834,0.655384615384615,0.785886970172684,0.831020408163265,0.765180533751962,0.733390894819466,0.834270015698587,0.926781789638933,0.926781789638933,0.88607535321821,0.877551020408163,0.907943485086342,0.877551020408163,0.877551020408163,0.877551020408163,0.835117739403454,0.832417582417582,0.736420722135008,0.827582417582418,0.856122448979592,0.879387755102041,0.907943485086342,0.925918367346939,0.907943485086342,0.678649921507064,0.678649921507064,0.705698587127159,0.712841444270016,0.926781789638933,0.926781789638933,0.828445839874411,0.641726844583987,0.641726844583987,0.641726844583987,0.678649921507064,0.611836734693878,0.566703296703297,0.566703296703297,0.543437990580848,0.592668759811617,0.543437990580848,0.568555729984301,0.566703296703297,0.566703296703297,0.601208791208791,0,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392,0.861036106750392
"Cyclopterus lumpus",0.749105180533752,0.965541601255887,0.948963893249608,0.948963893249608,0.9212715855573,0.9212715855573,0.963767660910518,0.872040816326531,0.897959183673469,0.872040816326531,0.872040816326531,0.872040816326531,0.947189952904239,0.872040816326531,0.9212715855573,0.897959183673469,0.832684458398744,0.797362637362637,0.873814756671899,0.761569858712716,0.897299843014129,0.808367346938776,0.808367346938776,0.897299843014129,0.711350078492936,0.874285714285714,0.797362637362637,0.797362637362637,0.759136577708006,0.881915227629513,0.746671899529042,0.929811616954474,0.9261852433281,0.952103610675039,0.9261852433281,0.874285714285714,0.840172684458399,0.874285714285714,0.872040816326531,0.872040816326531,0.843657770800628,0.965541601255887,0.760580847723705,0.760580847723705,0.846593406593407,0.835117739403454,0.835117739403454,0.835117739403454,0.872040816326531,0.799795918367347,0.835117739403454,0.835117739403454,0.861036106750392,0.910266875981162,0.861036106750392,0.886153846153846,0.835117739403454,0.835117739403454,0.918806907378336,0.861036106750392,0,0.583704866562009,0.583704866562009,0.524270015698587,0.583704866562009,0.583704866562009,0.524270015698587,0.524270015698587,0.583704866562009,0.583704866562009
"Morone saxatilis",0.749105180533752,0.965541601255887,0.948963893249608,0.948963893249608,0.9212715855573,0.9212715855573,0.963767660910518,0.872040816326531,0.897959183673469,0.872040816326531,0.872040816326531,0.872040816326531,0.947189952904239,0.872040816326531,0.9212715855573,0.897959183673469,0.832684458398744,0.797362637362637,0.873814756671899,0.761569858712716,0.897299843014129,0.808367346938776,0.808367346938776,0.897299843014129,0.711350078492936,0.874285714285714,0.797362637362637,0.797362637362637,0.759136577708006,0.881915227629513,0.746671899529042,0.929811616954474,0.9261852433281,0.952103610675039,0.9261852433281,0.874285714285714,0.840172684458399,0.874285714285714,0.872040816326531,0.872040816326531,0.843657770800628,0.965541601255887,0.760580847723705,0.760580847723705,0.846593406593407,0.835117739403454,0.835117739403454,0.835117739403454,0.872040816326531,0.799795918367347,0.835117739403454,0.835117739403454,0.861036106750392,0.910266875981162,0.861036106750392,0.886153846153846,0.835117739403454,0.835117739403454,0.918806907378336,0.861036106750392,0.583704866562009,0,0.583704866562009,0.583704866562009,0.583704866562009,0.524395604395604,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009
"Myoxocephalus octodecemspinosus",0.749105180533752,0.965541601255887,0.948963893249608,0.948963893249608,0.9212715855573,0.9212715855573,0.963767660910518,0.872040816326531,0.897959183673469,0.872040816326531,0.872040816326531,0.872040816326531,0.947189952904239,0.872040816326531,0.9212715855573,0.897959183673469,0.832684458398744,0.797362637362637,0.814128728414443,0.701883830455259,0.897299843014129,0.808367346938776,0.808367346938776,0.897299843014129,0.651664050235479,0.874285714285714,0.737676609105181,0.797362637362637,0.759136577708006,0.881915227629513,0.746671899529042,0.929811616954474,0.9261852433281,0.952103610675039,0.9261852433281,0.874285714285714,0.840172684458399,0.874285714285714,0.872040816326531,0.872040816326531,0.783971742543171,0.965541601255887,0.760580847723705,0.700894819466248,0.846593406593407,0.835117739403454,0.835117739403454,0.835117739403454,0.872040816326531,0.799795918367347,0.835117739403454,0.835117739403454,0.861036106750392,0.910266875981162,0.861036106750392,0.886153846153846,0.835117739403454,0.835117739403454,0.918806907378336,0.861036106750392,0.583704866562009,0.583704866562009,0,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009,0.524018838304553,0.524018838304553
"Myoxocephalus scorpius",0.749105180533752,0.965541601255887,0.948963893249608,0.948963893249608,0.9212715855573,0.9212715855573,0.963767660910518,0.872040816326531,0.897959183673469,0.872040816326531,0.872040816326531,0.872040816326531,0.947189952904239,0.872040816326531,0.9212715855573,0.897959183673469,0.832684458398744,0.797362637362637,0.873814756671899,0.761569858712716,0.897299843014129,0.808367346938776,0.808367346938776,0.897299843014129,0.711350078492936,0.874285714285714,0.797362637362637,0.797362637362637,0.759136577708006,0.881915227629513,0.746671899529042,0.929811616954474,0.9261852433281,0.952103610675039,0.9261852433281,0.874285714285714,0.840172684458399,0.874285714285714,0.872040816326531,0.872040816326531,0.843657770800628,0.965541601255887,0.760580847723705,0.760580847723705,0.846593406593407,0.835117739403454,0.835117739403454,0.835117739403454,0.872040816326531,0.799795918367347,0.835117739403454,0.835117739403454,0.861036106750392,0.910266875981162,0.861036106750392,0.886153846153846,0.835117739403454,0.835117739403454,0.918806907378336,0.861036106750392,0.524270015698587,0.583704866562009,0.583704866562009,0,0.583704866562009,0.583704866562009,0.524270015698587,0.524270015698587,0.583704866562009,0.583704866562009
"Pholis gunnellus",0.688147566718995,0.965541601255887,0.948963893249608,0.948963893249608,0.860313971742543,0.860313971742543,0.963767660910518,0.811083202511774,0.897959183673469,0.872040816326531,0.872040816326531,0.811083202511774,0.947189952904239,0.872040816326531,0.9212715855573,0.897959183673469,0.832684458398744,0.797362637362637,0.873814756671899,0.761569858712716,0.897299843014129,0.808367346938776,0.808367346938776,0.897299843014129,0.711350078492936,0.874285714285714,0.797362637362637,0.797362637362637,0.69817896389325,0.881915227629513,0.746671899529042,0.929811616954474,0.9261852433281,0.952103610675039,0.9261852433281,0.874285714285714,0.840172684458399,0.874285714285714,0.872040816326531,0.872040816326531,0.843657770800628,0.965541601255887,0.760580847723705,0.760580847723705,0.846593406593407,0.774160125588697,0.774160125588697,0.774160125588697,0.811083202511774,0.799795918367347,0.835117739403454,0.835117739403454,0.800078492935636,0.849309262166405,0.861036106750392,0.825196232339089,0.835117739403454,0.835117739403454,0.918806907378336,0.861036106750392,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009,0,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009
"Pollachius virens",0.749105180533752,0.965541601255887,0.948963893249608,0.948963893249608,0.9212715855573,0.9212715855573,0.963767660910518,0.872040816326531,0.897959183673469,0.872040816326531,0.872040816326531,0.872040816326531,0.947189952904239,0.872040816326531,0.9212715855573,0.897959183673469,0.832684458398744,0.797362637362637,0.873814756671899,0.761569858712716,0.897299843014129,0.808367346938776,0.808367346938776,0.897299843014129,0.711350078492936,0.874285714285714,0.797362637362637,0.797362637362637,0.759136577708006,0.881915227629513,0.746671899529042,0.929811616954474,0.9261852433281,0.952103610675039,0.9261852433281,0.874285714285714,0.840172684458399,0.874285714285714,0.872040816326531,0.872040816326531,0.843657770800628,0.965541601255887,0.760580847723705,0.760580847723705,0.846593406593407,0.835117739403454,0.835117739403454,0.835117739403454,0.872040816326531,0.799795918367347,0.835117739403454,0.835117739403454,0.861036106750392,0.910266875981162,0.861036106750392,0.886153846153846,0.835117739403454,0.835117739403454,0.918806907378336,0.861036106750392,0.583704866562009,0.524395604395604,0.583704866562009,0.583704866562009,0.583704866562009,0,0.583704866562009,0.583704866562009,0.583704866562009,0.583704866562009
